Date,oil Price,Usd,Kospi,gold,open,high,low,close,volume,value
2021-10-19,83.48,1185.89,3022.23,1764.8,76541000,79285000,75925000,78776000,9018.1709509,6.96E+11
2021-10-20,83.3,1175.61,3043.13,1769.4,78776000,81750000,78001000,79917000,14472.097423,1.15E+12
2021-10-21,83.36,1175.81,3012.28,1782.5,79919000,80811000,76324000,76396000,15551.933346,1.23E+12
2021-10-22,83.4,1177.86,3005.36,1783.7,76396000,77640000,74123000,74364000,11856.844443,9.03E+11
2021-10-23,,,,,74350000,75580000,73247000,74830000,7080.0423487,5.29E+11
2021-10-24,,,,,74830000,75530000,73635000,74501000,6110.3785988,4.55E+11
2021-10-25,84.66,1177.44,3001.1,1794.2,74501000,77024000,74210000,76200000,6856.5777599,5.21E+11
2021-10-26,84.52,1168.13,3039.82,1808.7,76250000,76480000,73002000,73293000,8258.1814315,6.20E+11
2021-10-27,83.72,1168.06,3045.83,1795,73293000,74200000,70180000,71845000,14503.825032,1.05E+12
2021-10-28,82.41,1172.17,3023.17,1798.7,71833000,74707000,71028000,73122000,8654.6214786,6.30E+11
2021-10-29,82.87,1168.45,3025.67,1801.5,73028000,75405000,72676000,74568000,7156.5495444,5.29E+11
2021-10-30,,,,,74568000,74748000,72910000,73413000,6019.3726361,4.44E+11
2021-10-31,,,,,73428000,74502000,71551000,72391000,7515.2477198,5.48E+11
2021-11-01,82.55,1174.61,2984.18,1785.3,72325000,73928000,71003000,72401000,6319.8102464,4.60E+11
2021-11-02,83.43,1177.56,2995.58,1794.8,72402000,75590000,72031000,74150000,7684.6060504,5.67E+11
2021-11-03,81.64,1178.59,3020.36,1789.2,74106000,75141000,72500000,74600000,7931.1231098,5.86E+11
2021-11-04,81.48,1178.89,3000.92,1769.9,74607000,74880000,73480000,73807000,5757.7019877,4.26E+11
2021-11-05,80.16,1185.97,3003.53,1792.6,73807000,75000000,73490000,74121000,5520.4236536,4.11E+11
2021-11-06,,,,,74092000,74649000,73800000,74575000,3742.0767138,2.78E+11
2021-11-07,,,,,74576000,76700000,74481000,76536000,4447.0098659,3.36E+11
2021-11-08,82.39,1181.51,2965.36,1820.6,76649000,81586000,76534000,81403000,9132.1366678,7.26E+11
2021-11-09,82.7,1180.95,2958.15,1826.9,81402000,82700000,79987000,80857000,9216.2607213,7.50E+11
2021-11-10,83.75,1178.51,2947.46,1834.5,80813000,82520000,78510000,79660000,13173.316256,1.06E+12
2021-11-11,81.99,1185.15,2911.41,1851.5,79663000,79732000,78543000,78917000,7167.4468298,5.67E+11
2021-11-12,81.7,1182.45,2945.95,1864.3,78938000,79100000,76712000,78165000,7117.1653479,5.56E+11
2021-11-13,,,,,78165000,78770000,77120000,77867000,4350.1045328,3.39E+11
2021-11-14,,,,,77867000,79350000,77579000,79310000,3826.4165875,3.00E+11
2021-11-15,80.9,1179.94,2989.68,1872.6,79323000,80250000,77330000,77602000,6972.5452262,5.51E+11
2021-11-16,82.01,1183.56,2995.68,1864.9,77600000,77602000,73325000,73897000,12978.656081,9.73E+11
2021-11-17,81.1,1183.99,3004.02,1851.6,73897000,74712000,72000000,73935000,9918.3199541,7.28E+11
2021-11-18,79.37,1180.58,2959.26,1869.5,73941000,74494000,70000000,70611000,15304.60881,1.12E+12
2021-11-19,80.32,1182.99,2951.06,1860.8,70602000,72376000,69150000,71813000,9106.0985413,6.45E+11
2021-11-20,,,,,71813000,74090000,71500000,73669000,5649.7341259,4.11E+11
2021-11-21,,,,,73669000,74200000,72695000,73047000,4787.8766618,3.51E+11
2021-11-22,78.9,1188.77,2983.38,1848.3,73096000,73498000,70285000,70589000,7714.8490671,5.53E+11
2021-11-23,79.4,1190.57,3013.16,1807.1,70589000,72200000,69556000,71802000,8493.8997974,6.02E+11
2021-11-24,81.75,1190.07,3006.34,1789.8,71726000,72300000,70265000,71680000,6609.9115509,4.69E+11
2021-11-25,81.31,1188.81,2996.74,1792.3,71689000,74136000,71220000,73171000,9049.1747446,6.58E+11
2021-11-26,76.09,1190.24,2973.04,1788.4,73160000,73567000,68089000,68549000,12468.289122,8.83E+11
2021-11-27,,,,,68550000,70276000,68140000,70039000,4865.7378534,3.38E+11
2021-11-28,,,,,70039000,72691000,68607000,72303000,5439.5303036,3.81E+11
2021-11-29,74.2,1195.8,2906.15,1795.2,72255000,73166000,71298000,72240000,5965.7454269,4.31E+11
2021-11-30,71.01,1190.96,2932.71,1786.9,72241000,73300000,70000000,70702000,8717.7658615,6.23E+11
2021-12-01,71.67,1182.84,2860.12,1777.4,70771000,72850000,70500000,70936000,7443.5296377,5.30E+11
2021-12-02,70.07,1177.06,2874.64,1783.8,70936000,71500000,69958000,70539000,10208.003133,7.20E+11
2021-12-03,71.65,1176.85,2935.93,1769.4,70563000,71189000,67034000,68053000,15061.777544,1.05E+12
2021-12-04,,,,,68068000,68191000,56000000,62206000,28348.959143,1.76E+12
2021-12-05,,,,,62178000,63297000,59685000,61877000,12124.693941,7.49E+11
2021-12-06,71.45,1184.85,2954.82,1787.7,61877000,63103000,59016000,62626000,11591.248465,7.04E+11
2021-12-07,74.65,1180.66,2973.84,1779.5,62632000,64120000,62316000,63204000,8054.4778462,5.09E+11
2021-12-08,75.13,1176.85,3017.93,1785.1,63205000,63450000,60500000,62217000,7423.3492332,4.62E+11
2021-12-09,75.41,1173.42,3007,1784.3,62217000,62499000,59200000,59425000,6985.1252594,4.25E+11
2021-12-10,74.07,1178.27,3008.7,1776.3,59425000,61995000,59106000,59683000,7746.3250347,4.66E+11
2021-12-11,,,,,59749000,61538000,59500000,61427000,3629.5367696,2.20E+11
2021-12-12,,,,,61414000,62887000,60904000,62049000,3665.3456323,2.26E+11
2021-12-13,75.04,1180.96,3019.67,1784.2,61995000,62190000,58158000,58626000,7453.74091,4.47E+11
2021-12-14,74.28,1185.1,2983.95,1787.6,58626000,60150000,57347000,59930000,7199.3577637,4.22E+11
2021-12-15,73.12,1185.24,2979.83,1771.9,59909000,62150000,58055000,61198000,10234.38989,6.14E+11
2021-12-16,74.66,1185.41,3013.26,1777.9,61196000,61660000,59500000,59817000,7807.6961866,4.74E+11
2021-12-17,74.23,1186.39,2985.2,1801.5,59820000,60198000,57400000,58086000,8991.8358334,5.29E+11
2021-12-18,,,,,58110000,58867000,57207000,58402000,5479.5839151,3.18E+11
2021-12-19,,,,,58438000,59864000,58071000,58329000,5945.7500159,3.50E+11
2021-12-20,70.94,1188.1,3001.33,1800.2,58329000,58616000,56917000,58011000,6685.6053335,3.86E+11
2021-12-21,72.18,1189.95,2981.67,1791.4,57980000,60650000,57500000,60023000,6637.6709069,3.94E+11
2021-12-22,73.99,1190.43,2993.5,1789.4,60023000,60772000,59605000,59753000,5773.9637448,3.47E+11
2021-12-23,75.16,1187.94,2998.02,1805.6,59759000,61925000,59120000,61490000,6471.5298947,3.89E+11
2021-12-24,75.5,1185.64,3009.48,,61490000,62850000,61250000,61939000,5243.5431503,3.26E+11
2021-12-25,,,,,61939000,62500000,61107000,61177000,3730.3679844,2.31E+11
2021-12-26,,,,,61177000,61939000,60288000,61467000,4350.5436691,2.65E+11
2021-12-27,75.63,1187.1,3013.94,1810.2,61467000,62500000,60934000,61508000,5287.2251942,3.26E+11
2021-12-28,77.39,1186.59,3006.77,1812.1,61470000,61508000,57912000,58274000,7303.087277,4.37E+11
2021-12-29,78.17,1188.14,3002.9,1806.6,58261000,58763000,56650000,57089000,8037.9995449,4.65E+11
2021-12-30,78.33,1184.79,2999.75,1805.6,57089000,58233000,56400000,57200000,5506.7898126,3.15E+11
2021-12-31,77.97,1190.22,,1817,57233000,58812000,56233000,56784000,4959.9700856,2.86E+11
2022-01-01,,,,,56784000,58271000,56762000,57915000,2628.1459649,1.51E+11
2022-01-02,,,,,57915000,58300000,57100000,57531000,3567.5057124,2.05E+11
2022-01-03,77.86,1189.8,2998.32,1830.1,57540000,57749000,56133000,56641000,6304.958564,3.60E+11
2022-01-04,78.78,1194.77,2991.97,1801.1,56640000,57685000,56000000,56023000,6053.4458024,3.43E+11
2022-01-05,79.92,1197.54,2984.05,1815.2,56023000,57100000,52701000,53854000,9296.7987135,5.15E+11
2022-01-06,80.65,1200.65,2925.4,1810.6,53854000,54300000,52388000,53239000,6389.0793024,3.40E+11
2022-01-07,82,1205.03,2933.78,1791,53240000,53358000,50900000,51449000,7509.1080932,3.90E+11
2022-01-08,,,,,51449000,52709000,50829000,52142000,4171.0964576,2.15E+11
2022-01-09,,,,,52142000,52600000,51144000,51678000,3369.0950897,1.75E+11
2022-01-10,81.6,1198.2,2947.37,1796.4,51672000,51999000,48897000,51246000,7955.4601113,4.03E+11
2022-01-11,81.97,1198.14,2930.93,1801.3,51255000,52493000,50408000,52307000,5812.2180518,2.99E+11
2022-01-12,84.19,1190.55,2950.78,1821.3,52306000,53945000,51800000,53349000,5617.8664283,2.96E+11
2022-01-13,84.56,1185.96,2979.91,1825.7,53349000,53940000,51809000,51885000,5468.0159106,2.90E+11
2022-01-14,85.3,1186.77,2937.61,1822.1,51885000,52691000,51010000,52230000,5030.1865355,2.61E+11
2022-01-15,,,,,52230000,52891000,51878000,52357000,2595.0494112,1.36E+11
2022-01-16,,,,,52357000,52634000,51948000,52165000,2131.4288192,1.11E+11
2022-01-17,86.38,1190.55,2918.55,1818.7,52165000,52300000,50822000,51436000,3104.2376312,1.61E+11
2022-01-18,87.93,1190.98,2898.98,1818.7,51435000,51600000,50192000,51179000,3894.6975515,1.98E+11
2022-01-19,88.33,1193.03,2840.34,1812.9,51183000,51395000,49988000,50333000,4815.6175453,2.43E+11
2022-01-20,88.39,1188.21,2842.28,1840.1,50333000,52361000,49575000,49648000,6914.6808755,3.50E+11
2022-01-21,87.3,1192.49,2837.49,1840.6,49600000,50001000,44600000,45316000,13031.222695,6.15E+11
2022-01-22,,,,,45316000,45622000,42629000,43375000,12317.485273,5.42E+11
2022-01-23,,,,,43376000,44500000,42725000,44253000,6165.2087289,2.69E+11
2022-01-24,87.83,1193.3,2823.76,1835.2,44255000,45600000,40871000,44731000,10984.732576,4.69E+11
2022-01-25,87.19,1195.69,2786.41,1843.6,44764000,45572000,43511000,44909000,6937.0374072,3.08E+11
2022-01-26,89.18,1196.35,2729.75,1848,44905000,47460000,44520000,45100000,10144.394427,4.66E+11
2022-01-27,90.04,1200.75,2709.24,1819,45100000,45844000,43786000,45809000,7488.1448014,3.35E+11
2022-01-28,89.97,1203.82,2617.87,1799.6,45800000,46890000,45060000,46588000,5565.1542747,2.55E+11
2022-01-29,,,,,46592000,47746000,46180000,47146000,3980.1677622,1.86E+11
2022-01-30,,,,,47144000,47500000,46498000,47208000,2868.9852342,1.35E+11
2022-01-31,90.73,1209.71,,1792.8,47208000,47647000,45624000,47266000,4554.2652059,2.11E+11
2022-02-01,90.22,1204.75,,1798.9,47304000,48270000,46869000,47760000,3944.0016098,1.87E+11
2022-02-02,89.94,1202.47,,1800.8,47784000,47900000,45401000,45517000,4684.8204675,2.19E+11
2022-02-03,89.73,1200.36,2706.34,1807.4,45518000,45900000,44770000,45835000,3279.7378746,1.49E+11
2022-02-04,92.59,1200.65,2714.83,1805.4,45835000,50843000,45500000,50633000,7451.4646506,3.56E+11
2022-02-05,,,,,50613000,51488000,50216000,50788000,5618.4222044,2.85E+11
2022-02-06,,,,,50788000,52022000,50400000,51732000,4046.1962154,2.07E+11
2022-02-07,93.18,1199,2750.7,1808,51678000,54110000,51084000,53511000,6414.9904577,3.38E+11
2022-02-08,91.92,1196.92,2767.76,1821.5,53511000,55321000,52325000,53651000,10799.768389,5.79E+11
2022-02-09,91.59,1196.4,2772.63,1827,53651000,54000000,52560000,53660000,5006.3984997,2.67E+11
2022-02-10,92.62,1194.17,2787.44,1834,53659000,55380000,52604000,53123000,9079.3944227,4.88E+11
2022-02-11,92.61,1200.1,2739.14,1827,53040000,53364000,51300000,51882000,6124.9469166,3.21E+11
2022-02-12,,,,,51875000,52299000,50835000,51597000,4680.1680497,2.42E+11
2022-02-13,,,,,51619000,52190000,51400000,51550000,2737.4524466,1.42E+11
2022-02-14,94.92,1200.1,2715.1,1862.2,51550000,52041000,50744000,51586000,4253.6279361,2.19E+11
2022-02-15,94.48,1197.44,2712.45,1873.8,51586000,53998000,51462000,53832000,4794.4694645,2.55E+11
2022-02-16,95.07,1196.86,2719.61,1855.5,53835000,53842000,52769000,53298000,4581.9745964,2.45E+11
2022-02-17,93.78,1196.69,2735.11,1872,53298000,53540000,49203000,49376000,7615.7091317,3.92E+11
2022-02-18,92.55,1198.76,2714.52,1901.4,49376000,50199000,48369000,49015000,5516.1617411,2.72E+11
2022-02-19,,,,,49004000,49250000,48271000,49035000,2902.2862846,1.42E+11
2022-02-20,,,,,49035000,49038000,46650000,47131000,5524.9488,2.62E+11
2022-02-21,94.04,1198.3,2706.65,1903.5,47133000,48128000,45147000,45450000,7886.2960245,3.68E+11
2022-02-22,97.68,1194.6,2705.08,1903.5,45450000,46693000,44746000,46474000,5478.0217363,2.50E+11
2022-02-23,95.84,1193.03,2727.43,1901.2,46500000,47530000,45293000,45543000,6323.317763,2.94E+11
2022-02-24,100.95,1192.6,2689.28,1911.9,45483000,48000000,42580000,46927000,15361.059265,6.77E+11
2022-02-25,96.41,1206.11,2678.47,1906.5,46854000,48500000,46555000,47831000,7745.3637984,3.68E+11
2022-02-26,,,,,47830000,49010000,47200000,47809000,4412.336896,2.12E+11
2022-02-27,,,,,47850000,48576000,45695000,46358000,5879.5153407,2.78E+11
2022-02-28,98.96,1207.65,2663,1921,46363000,53089000,46086000,52332000,10346.179385,5.10E+11
2022-03-01,103.7,1201.18,,1908.4,52332000,54777000,52004000,53790000,10899.506809,5.80E+11
2022-03-02,112.01,1205.42,2698.31,1945.3,53789000,54829000,52789000,53359000,7651.7963888,4.10E+11
2022-03-03,116.87,1203.26,2729.86,1931.7,53359000,53710000,51219000,51842000,5670.3257366,2.98E+11
2022-03-04,112.96,1206.93,2736.58,1938.5,51875000,51952000,48071000,48450000,8201.7269872,4.12E+11
2022-03-05,,,,,48450000,48866000,47814000,48605000,4946.1171043,2.39E+11
2022-03-06,,,,,48610000,49024000,47260000,47745000,4817.157461,2.32E+11
2022-03-07,126.32,1221.65,2680.17,1978.5,47782000,48890000,46525000,47415000,6885.2987413,3.28E+11
2022-03-08,127.74,1232.26,2617.33,2001,47364000,48800000,47290000,48213000,4764.7395336,2.29E+11
2022-03-09,128.27,1233.64,,2060.2,48213000,52300000,48153000,51570000,9356.8543044,4.79E+11
2022-03-10,117.04,1223.24,2660.86,1992.8,51571000,51844000,48291000,48917000,10019.043923,4.94E+11
2022-03-11,113.1,1228.77,2665.95,2000.3,48931000,49941000,47802000,48315000,7089.9127409,3.45E+11
2022-03-12,,,,,48314000,49098000,48202000,48500000,2697.3021978,1.31E+11
2022-03-13,,,,,48500000,48904000,47310000,47510000,4109.2859119,1.98E+11
2022-03-14,110.48,1237.1,2654.93,1988.7,47500000,49515000,47186000,49171000,6352.9235507,3.07E+11
2022-03-15,102.67,1242.01,2630.31,1953.7,49212000,49383000,47781000,48640000,5609.7687472,2.72E+11
2022-03-16,103.87,1241.66,2649.85,1920.1,48609000,51307000,48402000,50389000,12621.470557,6.28E+11
2022-03-17,104.77,1224.95,2703.27,1928.4,50392000,51099000,49647000,50069000,6441.9003074,3.23E+11
2022-03-18,108.93,1210.58,2695.64,1943.9,50069000,51220000,49423000,50770000,6364.1869339,3.19E+11
2022-03-19,,,,,50736000,51300000,50615000,51245000,5016.3924185,2.55E+11
2022-03-20,,,,,51245000,51350000,50001000,50462000,4050.0286517,2.06E+11
2022-03-21,113.65,1211.55,2717.81,1922.4,50471000,50756000,49832000,50128000,4418.7158295,2.22E+11
2022-03-22,114.44,1218.82,2686.68,1936.1,50128000,52396000,50013000,51704000,8395.3674808,4.33E+11
2022-03-23,116.79,1215.19,2727.12,1920.9,51689000,52232000,51118000,52138000,5293.4029539,2.73E+11
2022-03-24,118.72,1219.02,2716.25,1944.1,52138000,53416000,51800000,52966000,7289.9418536,3.83E+11
2022-03-25,115.99,1221,2740.83,1957.8,52907000,54450000,52700000,53791000,5670.8275146,3.04E+11
2022-03-26,,,,,53836000,54241000,53402000,53902000,3333.0587444,1.80E+11
2022-03-27,,,,,53888000,56201000,53674000,55949000,5341.023716,2.92E+11
2022-03-28,113.39,1224.4,2721.22,1958.7,55936000,57678000,55827000,56914000,6374.435146,3.62E+11
2022-03-29,110.05,1223.82,2745.62,1922.4,56900000,57540000,56390000,56985000,6629.1784706,3.79E+11
2022-03-30,110.46,1208.19,2758.31,1924,56985000,57100000,56015000,56620000,4136.1144927,2.35E+11
2022-03-31,107.74,1210.51,2743.24,1937.3,56594000,57227000,55230000,55352000,5141.5632656,2.90E+11
2022-04-01,104.93,1215.13,2745.85,1942.4,55331000,56790000,54246000,56369000,6752.6453556,3.74E+11
2022-04-02,,,,,56326000,57350000,55831000,56050000,3882.9020277,2.20E+11
2022-04-03,,,,,56006000,57500000,55830000,56639000,3818.0560369,2.16E+11
2022-04-04,106.26,1219.8,2729.86,1927.1,56596000,57300000,55510000,57055000,5916.7401856,3.34E+11
2022-04-05,108.08,1214.49,2765.5,1937.3,57069000,57645000,56070000,56155000,4627.2086511,2.63E+11
2022-04-06,106.17,1218.82,2739.07,1927.6,56195000,56323000,53034000,53072000,6776.5188259,3.72E+11
2022-04-07,100.16,1217.6,2714.7,1928.1,53072000,54340000,52754000,53814000,5354.2893715,2.87E+11
2022-04-08,101.06,1222.76,2706.64,1934.3,53813000,54700000,52798000,52934000,5123.9223963,2.76E+11
2022-04-09,,,,,52934000,53355000,52754000,53258000,2253.8167528,1.20E+11
2022-04-10,,,,,53295000,53950000,52462000,52819000,2289.3207761,1.22E+11
2022-04-11,100.08,1228.95,2687.54,1949.6,52799000,53060000,50010000,50050000,5382.9260499,2.78E+11
2022-04-12,102.41,1234.9,2674.17,1957.4,50050000,51195000,49608000,50577000,4730.1646561,2.38E+11
2022-04-13,106.07,1228.15,2677.53,1970.5,50577000,51947000,49936000,51700000,3335.4132775,1.70E+11
2022-04-14,108.52,1223.36,2719.34,1981.6,51645000,51942000,50000000,50245000,3240.3683563,1.66E+11
2022-04-15,,1230.26,2695.52,,50275000,51286000,50079000,50850000,2259.8584393,1.14E+11
2022-04-16,,,,,50807000,51100000,50251000,50567000,1285.8781076,65131786308
2022-04-17,,,,,50567000,50698000,49851000,49962000,1643.2710885,82769167198
2022-04-18,110.54,1229.08,2685.04,1978.5,49962000,51290000,48626000,50839000,3977.6443316,1.98E+11
2022-04-19,110.52,1235.45,2707.76,1981.2,50768000,51904000,50550000,51458000,2813.977539,1.44E+11
2022-04-20,107.97,1239.81,2718.49,1952.7,51459000,52326000,51015000,51388000,2789.5635367,1.44E+11
2022-04-21,108.81,1233.98,2725.71,1960,51436000,53075000,50250000,50805000,4540.5711209,2.36E+11
2022-04-22,107.66,1242.34,2704.72,1953.1,50805000,51000000,49526000,49937000,3309.3762697,1.67E+11
2022-04-23,,,,,49937000,50290000,49466000,49742000,1905.1468977,94878858639
2022-04-24,,,,,49723000,50211000,49300000,49620000,1658.6174084,82647094726
2022-04-25,101.93,1244.4,2676.67,1931.9,49620000,50993000,48600000,50614000,4209.0376016,2.08E+11
2022-04-26,102.94,1250.22,2674,1899.8,50614000,51193000,48300000,48777000,4171.1240978,2.08E+11
2022-04-27,105.33,1260.98,2630.58,1907.4,48718000,50100000,48568000,49954000,2774.3964679,1.37E+11
2022-04-28,105.3,1266.4,2656.54,1886.8,49954000,51299000,49666000,50580000,3157.4898251,1.59E+11
2022-04-29,107.99,1272.38,2669.18,1895.8,50580000,50829000,49412000,49731000,2848.9574588,1.42E+11
2022-04-30,,,,,49731000,49953000,49243000,49283000,2078.6985343,1.03E+11
2022-05-01,,,,,49283000,49620000,48500000,49383000,2882.9945401,1.42E+11
2022-05-02,110.09,1264.65,2669.21,1896.2,49383000,50210000,49110000,49520000,2614.5635597,1.30E+11
2022-05-03,109.7,1267.64,2690.16,1863.6,49501000,49678000,48638000,48777000,2755.309315,1.36E+11
2022-05-04,110.73,1260.95,2690.45,1868.3,48772000,50999000,48722000,50616000,3904.1162203,1.95E+11
2022-05-05,112.94,1251.53,,1884.1,50631000,50832000,47048000,47647000,6259.7611997,3.05E+11
2022-05-06,114.27,1269.56,2650.89,1877.5,47650000,47800000,46210000,47031000,4073.1458275,1.91E+11
2022-05-07,,,,,47030000,47130000,46054000,46507000,1727.3950584,80649441506
2022-05-08,,,,,46507000,46515000,44624000,44770000,4109.8194404,1.87E+11
2022-05-09,112.38,1270.41,2634.32,1883.7,44763000,45037000,40719000,41002000,8307.1060931,3.56E+11
2022-05-10,108.08,1275.01,2590.13,1853.9,41000000,43110000,40150000,41046000,12076.37493,5.02E+11
2022-05-11,108.92,1276.63,2586.52,1836.6,41044000,43980000,39088000,40290000,31967.297187,1.33E+12
2022-05-12,109.2,1279.14,2569.5,1852.3,40263000,41178000,37000000,39243000,23389.063427,9.12E+11
2022-05-13,112.27,1290.87,2570.01,1821.4,39246000,41324000,38777000,39270000,12398.918801,4.98E+11
2022-05-14,,,,,39270000,40243000,38400000,39967000,5512.1956196,2.17E+11
2022-05-15,,,,,39967000,41000000,39270000,40906000,4277.6550338,1.71E+11
2022-05-16,112.98,1278.56,2624.69,1809.4,40902000,40940000,38620000,39256000,5678.8338534,2.24E+11
2022-05-17,117.1,1280.64,2603.58,1823.9,39260000,39900000,38416000,39259000,5356.7531819,2.11E+11
2022-05-18,114.84,1266.8,2634.75,1813.2,39260000,39464000,37001000,37099000,6367.45223,2.43E+11
2022-05-19,111.94,1276,2576.24,1815.1,37100000,39085000,37000000,38780000,6407.3418675,2.43E+11
2022-05-20,114.69,1263.99,2605.78,1839.6,38781000,39298000,37267000,37762000,5865.6103761,2.25E+11
2022-05-21,,,,,37798000,38253000,37558000,38037000,2813.6481504,1.07E+11
2022-05-22,,,,,38037000,39150000,37886000,38933000,3336.5207072,1.29E+11
2022-05-23,115.95,1270.41,2651.63,1844.4,38933000,39220000,37209000,37436000,4947.2210493,1.90E+11
2022-05-24,114.96,1258.87,2638.94,1852.3,37436000,38000000,36725000,37827000,3823.7853676,1.43E+11
2022-05-25,115.83,1261.14,2621.75,1865.4,37827000,38360000,37558000,37935000,3871.0913371,1.47E+11
